Emp_ID,Current_Avg_Level,LAST_Avg_Level,Avg_Time
8868,0.15,0.37,3
8975,0.15,0.67,6
9040,0.15,0.4,5
9066,0.15,0.66,4
9213,0.15,0.59,4
9245,0.15,0.69,6
9560,0.15,0.95,5
9746,0.15,0.95,5
9797,0.15,0.42,3
10086,0.15,0.8,5
10098,0.15,0.67,6
10170,0.15,0.56,5
10313,0.15,0.89,4
10544,0.15,0.92,3
10572,0.15,0.91,6
10745,0.15,0.81,5
11057,0.15,0.91,3
11401,0.15,0.75,4
11596,0.15,0.6,7
11609,0.15,0.75,8
11660,0.15,0.81,3
11939,0.15,0.74,7
12956,0.15,0.81,5
13268,0.15,0.91,3
13612,0.15,0.75,4
13807,0.15,0.6,7
13820,0.15,0.75,8
13871,0.15,0.81,3
14150,0.15,0.74,7
10943,0.16,0.82,4
10955,0.16,0.94,6
10978,0.16,0.61,6
11102,0.16,0.61,2
11271,0.16,0.93,7
11390,0.16,0.42,3
11414,0.16,0.72,3
11418,0.16,0.46,2
11439,0.16,0.98,5
11695,0.16,0.96,5
11723,0.16,0.95,7
11726,0.16,0.63,7
11836,0.16,0.93,6
11851,0.16,0.7,3
11905,0.16,0.68,7
11959,0.16,0.63,7
12789,0.16,0.73,2
12838,0.16,0.54,5
12890,0.16,0.83,4
13014,0.16,0.76,4
13154,0.16,0.82,4
13166,0.16,0.94,6
13189,0.16,0.61,6
13313,0.16,0.61,2
13482,0.16,0.93,7
13601,0.16,0.42,3
13625,0.16,0.72,3
13629,0.16,0.46,2
13650,0.16,0.98,5
13906,0.16,0.96,5
13934,0.16,0.95,7
13937,0.16,0.63,7
14047,0.16,0.93,6
14062,0.16,0.7,3
14116,0.16,0.68,7
14170,0.16,0.63,7
1482,0.16,0.65,5
2207,0.16,0.98,5
2251,0.16,0.9,3
2405,0.16,0.76,3
2727,0.16,0.71,5
2789,0.16,0.97,3
3040,0.16,0.87,5
3561,0.16,0.88,3
3738,0.16,0.86,2
4002,0.16,0.94,4
4087,0.16,0.84,6
4136,0.16,0.74,4
4224,0.16,0.51,6
4432,0.16,0.52,4
4491,0.16,0.65,3
4699,0.16,0.78,6
4882,0.16,0.96,6
5032,0.16,0.99,6
5443,0.16,0.7,4
5571,0.16,0.81,6
5788,0.16,0.8,5
5789,0.16,0.9,2
6358,0.16,0.82,2
6374,0.16,0.56,3
6460,0.16,0.64,5
6888,0.16,0.88,6
7167,0.16,0.57,4
7185,0.16,0.69,5
7690,0.16,0.78,5
7726,0.16,0.72,6
7877,0.16,0.76,6
8709,0.16,0.66,6
9145,0.16,0.89,3
9279,0.16,0.73,3
9470,0.16,0.87,3
9652,0.16,0.56,5
10004,0.16,0.7,4
10295,0.16,0.97,4
10396,0.16,0.76,5
10578,0.16,0.73,2
10627,0.16,0.54,5
10679,0.16,0.83,4
10803,0.16,0.76,4
5866,0.17,0.91,5
5983,0.17,0.73,3
6013,0.17,0.94,4
6082,0.17,0.5,6
6201,0.17,0.51,3
6621,0.17,0.93,4
6731,0.17,0.49,5
6814,0.17,0.57,3
7317,0.17,0.85,4
7576,0.17,0.71,4
7800,0.17,0.5,6
7806,0.17,0.45,3
7933,0.17,0.85,3
7994,0.17,0.6,6
8194,0.17,0.85,5
8652,0.17,0.64,5
8754,0.17,0.52,5
8858,0.17,0.88,4
9012,0.17,0.76,5
9177,0.17,0.52,4
9228,0.17,0.81,4
9933,0.17,0.89,5
10113,0.17,0.77,6
10149,0.17,0.51,3
10375,0.17,0.59,2
10500,0.17,0.73,5
10990,0.17,0.55,6
11169,0.17,0.36,2
11203,0.17,0.57,3
11411,0.17,0.78,6
11539,0.17,0.66,3
11649,0.17,0.66,3
11676,0.17,0.61,10
11837,0.17,0.55,3
12087,0.17,0.84,3
13201,0.17,0.55,6
13380,0.17,0.36,2
13414,0.17,0.57,3
13622,0.17,0.78,6
13750,0.17,0.66,3
13860,0.17,0.66,3
13887,0.17,0.61,10
14048,0.17,0.55,3
14298,0.17,0.84,3
87,0.17,0.84,3
1495,0.17,0.75,4
1553,0.17,0.55,5
2105,0.17,0.73,4
2178,0.17,0.92,2
2202,0.17,0.59,5
2507,0.17,0.76,5
2680,0.17,0.9,6
2723,0.17,0.56,4
2785,0.17,0.93,4
3088,0.17,0.76,5
3131,0.17,0.59,5
3237,0.17,0.93,5
3346,0.17,0.78,4
3642,0.17,0.84,4
3796,0.17,0.88,3
3932,0.17,0.61,5
4091,0.17,0.48,5
4117,0.17,0.41,3
4485,0.17,0.4,3
4628,0.17,0.83,5
4802,0.17,0.91,5
4838,0.17,0.82,4
5099,0.17,0.82,5
5214,0.17,0.91,4
5574,0.17,0.79,5
5643,0.17,0.59,4
5656,0.17,0.86,6
2189,0.18,0.8,5
2282,0.18,0.94,6
2406,0.18,0.75,3
2459,0.18,0.75,5
2547,0.18,0.67,5
3200,0.18,0.52,6
3628,0.18,0.7,4
3836,0.18,0.64,4
3968,0.18,0.79,4
4147,0.18,0.81,4
4213,0.18,0.6,4
4372,0.18,0.84,5
4492,0.18,0.99,6
5315,0.18,0.6,2
5341,0.18,0.59,3
5417,0.18,0.93,4
5757,0.18,0.86,4
5793,0.18,0.68,5
5869,0.18,0.95,6
5968,0.18,0.39,6
6007,0.18,0.51,2
6191,0.18,0.57,6
6440,0.18,0.92,4
6683,0.18,0.46,4
6996,0.18,0.46,4
7058,0.18,0.97,3
7096,0.18,0.49,5
7239,0.18,0.55,4
7520,0.18,0.86,3
7550,0.18,0.73,4
7704,0.18,0.79,5
7815,0.18,0.99,5
7846,0.18,0.87,4
7874,0.18,0.73,5
8120,0.18,0.64,5
8232,0.18,0.51,6
8454,0.18,0.76,4
8893,0.18,0.54,3
8894,0.18,0.62,4
9060,0.18,0.95,3
9132,0.18,0.73,5
9293,0.18,0.96,6
9380,0.18,0.85,3
9478,0.18,0.48,4
9632,0.18,0.5,4
9742,0.18,0.52,4
9934,0.18,0.67,4
10542,0.18,0.73,4
10548,0.18,0.48,4
10683,0.18,0.54,5
10908,0.18,0.9,4
10923,0.18,0.81,4
10930,0.18,0.54,5
11266,0.18,0.75,2
11291,0.18,0.61,6
11588,0.18,0.49,2
12894,0.18,0.54,5
13119,0.18,0.9,4
13134,0.18,0.81,4
13141,0.18,0.54,5
13477,0.18,0.75,2
13502,0.18,0.61,6
13799,0.18,0.49,2
10953,0.19,0.94,5
11006,0.19,0.83,4
11120,0.19,0.36,5
11132,0.19,0.97,6
11457,0.19,0.8,6
11921,0.19,0.61,8
11988,0.19,0.79,4
12253,0.19,0.59,3
12488,0.19,1,4
12822,0.19,0.58,5
12831,0.19,0.72,3
12845,0.19,0.63,6
12864,0.19,0.63,6
12979,0.19,0.85,3
13164,0.19,0.94,5
13217,0.19,0.83,4
13331,0.19,0.36,5
13343,0.19,0.97,6
13668,0.19,0.8,6
14132,0.19,0.61,8
14199,0.19,0.79,4
14464,0.19,0.59,3
14699,0.19,1,4
253,0.19,0.59,3
488,0.19,1,4
2037,0.19,0.53,4
2104,0.19,0.58,2
2361,0.19,0.63,6
2393,0.19,0.98,4
2912,0.19,0.51,3
3250,0.19,0.78,6
3682,0.19,0.91,3
3755,0.19,0.99,2
3811,0.19,0.8,4
3835,0.19,0.5,5
3914,0.19,0.86,4
4115,0.19,0.95,3
4122,0.19,0.5,3
4137,0.19,0.83,4
4182,0.19,0.93,4
4384,0.19,0.68,3
4412,0.19,0.52,5
4634,0.19,0.76,3
4650,0.19,0.64,5
4829,0.19,0.8,5
5158,0.19,0.92,6
5241,0.19,0.55,4
5383,0.19,0.72,6
5473,0.19,0.64,4
6034,0.19,0.85,3
6084,0.19,0.76,5
6258,0.19,0.63,6
6261,0.19,0.86,6
6556,0.19,0.8,6
6585,0.19,0.91,4
6605,0.19,0.85,3
6715,0.19,0.69,6
7352,0.19,0.61,4
7870,0.19,0.48,3
8112,0.19,0.63,5
8219,0.19,0.85,4
8616,0.19,0.64,4
8630,0.19,0.9,2
8632,0.19,0.91,3
9002,0.19,0.81,5
9241,0.19,1,4
9351,0.19,0.79,3
9564,0.19,0.73,3
10209,0.19,0.6,4
10611,0.19,0.58,5
10620,0.19,0.72,3
10634,0.19,0.63,6
10653,0.19,0.63,6
10768,0.19,0.85,3
5899,0.2,0.73,5
6028,0.2,0.47,4
6293,0.2,0.56,5
6426,0.2,0.98,4
6521,0.2,0.7,5
7241,0.2,0.76,3
7374,0.2,0.52,5
7418,0.2,0.38,6
7434,0.2,0.8,5
7652,0.2,0.58,4
7656,0.2,0.48,4
7723,0.2,0.9,6
8553,0.2,0.54,3
8564,0.2,0.9,4
8678,0.2,1,4
8715,0.2,0.82,5
8792,0.2,0.98,3
8815,0.2,0.59,4
8890,0.2,0.75,4
8914,0.2,0.5,6
9093,0.2,0.54,6
10101,0.2,0.69,4
10168,0.2,0.83,4
10185,0.2,0.87,6
10574,0.2,0.69,4
10597,0.2,0.97,5
10863,0.2,0.98,6
10873,0.2,0.42,5
10889,0.2,0.94,5
10968,0.2,0.99,3
11455,0.2,0.59,3
11561,0.2,0.6,8
11644,0.2,0.68,7
11706,0.2,0.53,5
11850,0.2,0.7,5
11852,0.2,0.78,3
12785,0.2,0.69,4
12808,0.2,0.97,5
13074,0.2,0.98,6
13084,0.2,0.42,5
13100,0.2,0.94,5
13179,0.2,0.99,3
13666,0.2,0.59,3
13772,0.2,0.6,8
13855,0.2,0.68,7
13917,0.2,0.53,5
14061,0.2,0.7,5
14063,0.2,0.78,3
14943,0.2,0.5,6
1397,0.2,0.7,5
1416,0.2,0.9,3
1907,0.2,0.5,6
2093,0.2,0.58,5
2181,0.2,0.72,4
2749,0.2,0.74,4
2825,0.2,0.89,3
2882,0.2,0.77,4
3763,0.2,0.95,5
3871,0.2,0.93,5
3903,0.2,0.49,5
3972,0.2,0.97,5
4341,0.2,0.57,5
4602,0.2,0.96,3
4729,0.2,0.53,4
5113,0.2,0.53,4
5171,0.2,0.72,2
5412,0.2,0.51,2
5600,0.2,0.41,3
5678,0.2,0.56,6
1195,0.21,0.58,5
2179,0.21,0.82,5
2436,0.21,0.7,6
2483,0.21,0.5,5
2544,0.21,0.65,3
2569,0.21,0.9,6
2592,0.21,0.61,2
2975,0.21,0.76,2
3075,0.21,0.81,4
3116,0.21,0.52,2
3154,0.21,0.44,6
3247,0.21,0.9,2
3292,0.21,0.57,3
3321,0.21,0.7,2
3411,0.21,0.66,5
3507,0.21,0.42,4
3629,0.21,0.93,4
3729,0.21,0.37,4
3735,0.21,0.56,5
4270,0.21,0.72,6
4514,0.21,0.87,5
4537,0.21,0.37,3
4903,0.21,0.77,4
5137,0.21,0.6,4
5191,0.21,0.74,4
5298,0.21,0.93,3
5299,0.21,0.85,3
5307,0.21,0.78,6
5546,0.21,0.92,2
5549,0.21,0.63,3
5641,0.21,0.76,6
5680,0.21,0.53,5
5690,0.21,0.58,4
5798,0.21,0.99,4
5827,0.21,0.9,4
5850,0.21,0.4,3
6029,0.21,0.94,5
6237,0.21,0.38,5
7015,0.21,0.62,3
7099,0.21,0.6,6
7170,0.21,0.98,5
7372,0.21,0.85,5
7411,0.21,0.81,5
7951,0.21,0.93,2
7964,0.21,0.76,4
8167,0.21,0.85,6
8201,0.21,0.49,3
8282,0.21,0.55,2
8284,0.21,0.96,5
8417,0.21,0.39,4
8475,0.21,0.65,6
8749,0.21,0.81,4
8767,0.21,0.84,2
9198,0.21,0.65,3
9621,0.21,0.61,5
10257,0.21,0.39,5
10442,0.21,0.69,6
10464,0.21,0.43,3
10551,0.21,0.81,4
10636,0.21,0.71,2
11012,0.21,0.7,8
11371,0.21,0.43,2
11906,0.21,0.85,7
12847,0.21,0.71,2
13223,0.21,0.7,8
13582,0.21,0.43,2
14117,0.21,0.85,7
11197,0.22,0.7,10
11280,0.22,0.91,8
11642,0.22,0.7,5
11692,0.22,0.62,3
11995,0.22,0.94,10
12856,0.22,0.54,4
12913,0.22,0.61,5
13408,0.22,0.7,10
13491,0.22,0.91,8
13853,0.22,0.7,5
13903,0.22,0.62,3
14206,0.22,0.94,10
1687,0.22,0.86,3
2184,0.22,0.53,2
2254,0.22,0.52,4
2367,0.22,0.74,6
2381,0.22,0.6,6
2409,0.22,0.88,3
2442,0.22,0.55,3
2513,0.22,0.81,4
2822,0.22,0.52,5
2933,0.22,0.44,6
2973,0.22,0.8,4
3874,0.22,0.64,2
3935,0.22,0.51,2
3976,0.22,0.49,4
4595,0.22,0.89,4
4834,0.22,0.88,5
5078,0.22,0.69,6
5333,0.22,0.52,4
5575,0.22,0.65,4
5601,0.22,0.58,5
5605,0.22,0.52,6
5646,0.22,0.78,6
5951,0.22,0.63,6
5970,0.22,0.9,2
6086,0.22,0.96,3
6560,0.22,0.67,5
6657,0.22,0.92,4
6760,0.22,0.57,6
7030,0.22,0.61,5
7055,0.22,0.64,4
7370,0.22,0.9,5
7551,0.22,0.62,3
8314,0.22,0.76,6
8452,0.22,0.89,5
8546,0.22,0.65,5
8682,0.22,0.98,3
8845,0.22,0.8,5
9131,0.22,0.59,2
9373,0.22,0.74,5
9630,0.22,0.53,4
9683,0.22,1,3
9736,0.22,0.85,6
10112,0.22,0.84,5
10158,0.22,0.61,6
10318,0.22,0.7,4
10406,0.22,0.69,3
10645,0.22,0.54,4
10702,0.22,0.61,5
6032,0.23,0.88,4
6280,0.23,0.97,3
6413,0.23,0.77,5
6485,0.23,0.78,6
6513,0.23,0.74,4
6742,0.23,0.9,3
6865,0.23,0.51,4
6866,0.23,0.88,6
7265,0.23,0.94,4
7329,0.23,0.96,6
7410,0.23,0.7,2
7425,0.23,0.99,4
7436,0.23,0.46,5
7752,0.23,0.88,3
7907,0.23,0.8,3
7909,0.23,0.78,6
8243,0.23,0.73,4
8371,0.23,0.75,3
8378,0.23,0.72,3
8473,0.23,0.47,5
8521,0.23,0.68,3
8684,0.23,0.96,4
8821,0.23,0.88,6
8908,0.23,0.79,5
9122,0.23,0.63,4
9161,0.23,0.94,6
9386,0.23,0.56,5
9634,0.23,0.84,5
9879,0.23,0.5,6
9922,0.23,0.74,4
10074,0.23,0.87,4
10215,0.23,0.51,6
10440,0.23,0.64,4
11325,0.23,0.94,4
11716,0.23,0.7,5
11737,0.23,0.77,2
13536,0.23,0.94,4
13927,0.23,0.7,5
13948,0.23,0.77,2
791,0.23,0.99,4
1729,0.23,0.7,4
3206,0.23,0.52,4
3618,0.23,0.64,5
3879,0.23,0.84,4
4461,0.23,0.37,4
4557,0.23,0.67,5
4686,0.23,0.66,4
4764,0.23,0.59,5
5125,0.23,0.48,6
5514,0.23,0.5,3
5585,0.23,0.96,4
5635,0.23,0.49,5
5639,0.23,0.48,4
5650,0.23,0.4,4
106,0.24,0.46,5
2025,0.24,0.82,6
2501,0.24,0.5,4
2529,0.24,0.6,5
2722,0.24,0.62,4
2863,0.24,0.65,3
2969,0.24,0.85,5
2977,0.24,0.55,5
3001,0.24,0.52,5
3106,0.24,0.7,6
3436,0.24,0.48,5
3457,0.24,0.87,5
3654,0.24,0.94,4
3664,0.24,0.7,4
4076,0.24,0.54,4
4188,0.24,0.74,3
4214,0.24,0.77,5
4631,0.24,0.89,4
4736,0.24,0.65,5
4891,0.24,0.58,4
5237,0.24,0.89,4
5526,0.24,0.5,3
5636,0.24,0.79,5
5653,0.24,0.96,6
6046,0.24,0.57,3
6314,0.24,0.73,5
6422,0.24,0.91,5
6578,0.24,0.55,4
6651,0.24,0.83,5
6914,0.24,0.48,3
7049,0.24,0.7,3
7377,0.24,0.38,2
7462,0.24,0.61,4
7529,0.24,0.74,4
7575,0.24,0.5,3
7845,0.24,0.65,5
7992,0.24,0.54,4
8062,0.24,0.91,2
8063,0.24,0.91,6
8118,0.24,0.64,4
8507,0.24,0.94,5
8695,0.24,0.39,5
8726,0.24,0.81,5
8799,0.24,0.78,5
9020,0.24,0.85,5
9204,0.24,0.74,5
9220,0.24,0.6,6
9368,0.24,0.87,3
9374,0.24,0.89,4
9400,0.24,0.39,2
9577,0.24,0.58,5
9590,0.24,0.65,4
9669,0.24,0.76,4
9728,0.24,0.53,5
9834,0.24,0.71,5
10360,0.24,0.65,3
10465,0.24,0.7,5
10519,0.24,0.95,4
10776,0.24,0.62,4
10946,0.24,0.42,5
11238,0.24,0.5,4
11255,0.24,0.94,4
11312,0.24,0.63,5
11381,0.24,0.62,6
11547,0.24,0.56,7
11574,0.24,0.81,7
11733,0.24,0.94,3
11902,0.24,0.88,5
12106,0.24,0.46,5
12987,0.24,0.62,4
13157,0.24,0.42,5
13449,0.24,0.5,4
13466,0.24,0.94,4
13523,0.24,0.63,5
13592,0.24,0.62,6
13758,0.24,0.56,7
13785,0.24,0.81,7
13944,0.24,0.94,3
14113,0.24,0.88,5
14317,0.24,0.46,5
11127,0.25,0.9,8
11528,0.25,0.89,10
11615,0.25,0.72,8
12570,0.25,0.46,4
13338,0.25,0.9,8
13739,0.25,0.89,10
13826,0.25,0.72,8
14781,0.25,0.46,4
570,0.25,0.46,4
2084,0.25,0.65,3
2225,0.25,0.41,6
2449,0.25,0.69,4
3060,0.25,0.65,4
3113,0.25,0.83,5
3917,0.25,0.97,3
4216,0.25,0.62,5
4217,0.25,0.82,5
4518,0.25,0.59,3
6433,0.25,0.67,6
6736,0.25,0.59,5
7542,0.25,0.68,5
8131,0.25,0.98,5
8490,0.25,0.98,5
8833,0.25,0.8,4
8863,0.25,0.96,4
8883,0.25,0.45,5
9286,0.25,0.75,5
9416,0.25,0.76,3
9497,0.25,0.94,4
9506,0.25,0.87,4
10050,0.25,0.8,6
10365,0.25,0.64,5
10407,0.25,0.82,5
10515,0.25,0.53,4
5927,0.26,0.43,4
6323,0.26,0.39,4
6818,0.26,0.45,2
7083,0.26,0.73,6
7688,0.26,0.7,6
7738,0.26,0.69,3
8075,0.26,0.98,5
8493,0.26,0.91,2
8525,0.26,0.95,5
8603,0.26,0.7,6
9168,0.26,0.47,4
10000,0.26,0.91,6
10867,0.26,0.69,2
11307,0.26,0.99,5
13078,0.26,0.69,2
13518,0.26,0.99,5
1722,0.26,0.46,3
2156,0.26,0.83,3
2183,0.26,0.85,4
2223,0.26,0.63,4
2575,0.26,0.67,6
3839,0.26,0.47,4
3844,0.26,0.69,5
3852,0.26,0.9,5
3922,0.26,0.45,3
4024,0.26,0.97,2
4035,0.26,0.81,4
5195,0.26,0.71,2
5306,0.26,0.51,2
5608,0.26,0.37,3
197,0.27,0.54,3
282,0.27,0.56,3
2147,0.27,0.59,5
3304,0.27,0.62,3
3575,0.27,0.82,2
4068,0.27,0.66,6
4153,0.27,0.47,6
4804,0.27,0.69,5
5229,0.27,0.45,4
6166,0.27,0.39,4
7192,0.27,0.96,4
7842,0.27,0.75,3
8307,0.27,0.48,6
8752,0.27,0.86,5
9052,0.27,0.6,5
9247,0.27,0.55,3
9529,0.27,0.85,6
9882,0.27,0.64,3
10002,0.27,0.61,6
10549,0.27,0.85,6
10809,0.27,0.48,2
11679,0.27,0.42,7
11746,0.27,0.76,10
12197,0.27,0.54,3
12282,0.27,0.56,3
13020,0.27,0.48,2
13890,0.27,0.42,7
13957,0.27,0.76,10
14408,0.27,0.54,3
14493,0.27,0.56,3
11150,0.28,0.44,2
11191,0.28,0.89,6
11474,0.28,0.59,3
12411,0.28,0.45,4
12944,0.28,0.95,3
12975,0.28,0.37,4
13361,0.28,0.44,2
13402,0.28,0.89,6
13685,0.28,0.59,3
14622,0.28,0.45,4
411,0.28,0.45,4
2220,0.28,0.55,4
3818,0.28,0.38,4
4474,0.28,0.83,4
4702,0.28,0.76,2
4943,0.28,0.51,3
5268,0.28,0.79,5
5343,0.28,0.9,6
5562,0.28,0.97,3
5832,0.28,0.46,2
5910,0.28,0.83,5
5942,0.28,0.7,4
6804,0.28,0.83,3
7791,0.28,0.66,2
8311,0.28,0.52,4
8347,0.28,0.77,3
9125,0.28,0.46,6
9252,0.28,0.92,3
9537,0.28,0.94,3
10733,0.28,0.95,3
10764,0.28,0.37,4
6244,0.29,0.88,4
6437,0.29,0.86,4
6820,0.29,0.47,4
7093,0.29,0.95,4
7508,0.29,0.38,5
8115,0.29,0.66,2
8303,0.29,0.4,3
8706,0.29,0.85,6
9173,0.29,0.43,3
9329,0.29,0.57,3
9499,0.29,0.57,5
9534,0.29,0.85,2
9592,0.29,0.68,3
9876,0.29,0.65,5
10097,0.29,0.4,4
10756,0.29,0.91,4
11049,0.29,0.39,6
11097,0.29,0.38,5
11125,0.29,0.75,10
11293,0.29,0.37,10
11826,0.29,0.57,2
12967,0.29,0.91,4
13260,0.29,0.39,6
13308,0.29,0.38,5
13336,0.29,0.75,10
13504,0.29,0.37,10
14037,0.29,0.57,2
1359,0.29,0.48,4
2288,0.29,0.56,6
2892,0.29,0.58,2
2936,0.29,0.48,6
3545,0.29,0.42,3
3547,0.29,0.81,6
3733,0.29,0.43,4
3823,0.29,0.75,4
4042,0.29,0.77,6
4488,0.29,0.77,3
5364,0.29,0.8,6
898,0.3,0.56,4
1829,0.3,0.89,5
2331,0.3,0.44,2
2553,0.3,0.37,3
2699,0.3,0.47,2
2700,0.3,0.86,5
2732,0.3,0.91,4
2904,0.3,0.7,4
3115,0.3,0.64,3
3673,0.3,0.71,2
4095,0.3,0.8,3
4785,0.3,0.68,6
4983,0.3,0.51,3
5357,0.3,0.47,4
5498,0.3,0.61,5
5633,0.3,0.48,2
5765,0.3,0.55,2
5891,0.3,0.67,3
6291,0.3,0.57,2
6557,0.3,0.53,4
6568,0.3,0.97,4
6987,0.3,0.44,4
7067,0.3,0.67,2
7076,0.3,0.47,2
7137,0.3,0.86,3
7348,0.3,0.47,6
7609,0.3,0.85,3
7716,0.3,0.53,6
7803,0.3,0.39,3
7817,0.3,0.88,4
7855,0.3,0.39,3
8514,0.3,0.98,4
8618,0.3,0.76,2
9158,0.3,0.54,2
9172,0.3,0.58,3
9227,0.3,0.66,2
10496,0.3,0.66,3
11037,0.3,0.58,4
13248,0.3,0.58,4
10960,0.31,0.42,4
11040,0.31,0.87,3
11447,0.31,0.7,3
11497,0.31,0.86,7
11648,0.31,0.63,7
11721,0.31,0.63,3
12136,0.31,0.84,5
12168,0.31,0.54,5
12359,0.31,0.62,5
12379,0.31,0.56,2
12722,0.31,0.87,3
12773,0.31,0.77,3
12968,0.31,0.51,3
13171,0.31,0.42,4
13251,0.31,0.87,3
13658,0.31,0.7,3
13708,0.31,0.86,7
13859,0.31,0.63,7
13932,0.31,0.63,3
14347,0.31,0.84,5
14379,0.31,0.54,5
14570,0.31,0.62,5
14590,0.31,0.56,2
136,0.31,0.84,5
168,0.31,0.54,5
359,0.31,0.62,5
379,0.31,0.56,2
722,0.31,0.87,3
773,0.31,0.77,3
1059,0.31,0.95,5
2632,0.31,0.49,3
2970,0.31,0.86,5
3554,0.31,0.64,2
3595,0.31,0.98,5
4104,0.31,0.54,5
4852,0.31,0.59,3
5013,0.31,0.92,6
5403,0.31,0.41,3
5590,0.31,0.5,5
5920,0.31,0.69,3
6081,0.31,0.61,2
6769,0.31,0.75,3
6780,0.31,0.92,5
7314,0.31,0.42,5
7561,0.31,0.62,3
7781,0.31,0.59,2
8383,0.31,0.57,4
8523,0.31,0.53,3
8676,0.31,0.79,4
8807,0.31,1,5
9038,0.31,0.72,3
9433,0.31,0.38,2
9682,0.31,0.7,3
9696,0.31,0.59,5
9724,0.31,0.95,3
9749,0.31,0.51,6
10056,0.31,0.37,3
10176,0.31,0.75,4
10757,0.31,0.51,3
5871,0.32,0.79,3
6338,0.32,0.73,6
6449,0.32,0.5,3
6516,0.32,0.37,3
6630,0.32,0.55,4
6641,0.32,0.75,4
6812,0.32,0.45,3
7069,0.32,0.66,5
7153,0.32,0.66,2
7291,0.32,0.87,2
7463,0.32,0.41,3
7685,0.32,0.55,5
7929,0.32,0.42,3
7960,0.32,0.69,3
8657,0.32,0.69,4
8960,0.32,0.67,4
9192,0.32,0.95,5
9282,0.32,0.64,3
9353,0.32,0.74,3
9369,0.32,0.74,3
9482,0.32,0.65,3
10159,0.32,0.52,2
10233,0.32,0.87,4
10253,0.32,0.81,4
10502,0.32,0.4,3
10989,0.32,0.86,4
11019,0.32,0.86,5
11478,0.32,0.47,4
11761,0.32,0.48,10
12169,0.32,0.5,5
12486,0.32,0.95,2
13200,0.32,0.86,4
13230,0.32,0.86,5
13689,0.32,0.47,4
13972,0.32,0.48,10
14380,0.32,0.5,5
14697,0.32,0.95,2
169,0.32,0.5,5
486,0.32,0.95,2
931,0.32,0.58,5
1412,0.32,0.6,4
2268,0.32,0.48,3
2476,0.32,0.42,4
2741,0.32,0.73,5
2908,0.32,0.8,3
2930,0.32,0.81,3
3596,0.32,0.97,2
4567,0.32,0.77,4
4795,0.32,0.72,5
5233,0.32,0.4,5
355,0.33,0.88,5
2044,0.33,0.88,3
2083,0.33,0.45,3
2142,0.33,0.58,2
2394,0.33,0.4,2
2670,0.33,0.7,4
3028,0.33,0.96,3
4799,0.33,0.82,6
5226,0.33,0.94,6
5401,0.33,0.82,5
5863,0.33,0.69,3
6725,0.33,0.85,3
7136,0.33,0.61,3
7149,0.33,0.38,3
7390,0.33,0.46,6
7792,0.33,0.4,6
7869,0.33,0.72,2
8086,0.33,0.39,3
8266,0.33,0.62,6
8316,0.33,0.77,3
8683,0.33,0.51,3
8809,0.33,0.95,3
9445,0.33,0.58,3
9813,0.33,0.59,2
10180,0.33,0.65,5
10543,0.33,1,3
11144,0.33,0.64,3
11394,0.33,0.97,4
11878,0.33,0.41,4
11999,0.33,0.65,10
12355,0.33,0.88,5
13355,0.33,0.64,3
13605,0.33,0.97,4
14089,0.33,0.41,4
14210,0.33,0.65,10
14566,0.33,0.88,5
11627,0.34,0.46,10
11778,0.34,0.72,4
12632,0.34,0.67,2
13838,0.34,0.46,10
13989,0.34,0.72,4
14843,0.34,0.67,2
632,0.34,0.67,2
1062,0.34,0.97,5
2012,0.34,0.39,3
2743,0.34,0.87,4
3036,0.34,0.82,5
3085,0.34,0.57,3
3216,0.34,0.63,3
3396,0.34,0.62,2
3471,0.34,0.6,3
3711,0.34,0.46,2
4003,0.34,0.85,4
4041,0.34,0.99,3
4579,0.34,0.92,3
4622,0.34,0.41,3
5064,0.34,0.89,6
5180,0.34,0.69,3
5181,0.34,0.65,4
5200,0.34,0.87,2
5831,0.34,0.81,5
5867,0.34,0.91,4
5913,0.34,0.6,2
6040,0.34,0.71,3
6350,0.34,0.81,3
6444,0.34,0.56,2
6779,0.34,0.67,2
6829,0.34,0.62,2
7648,0.34,0.55,2
7735,0.34,0.78,4
7935,0.34,0.69,2
7988,0.34,0.76,5
8100,0.34,0.59,2
8295,0.34,0.51,3
8641,0.34,0.88,6
9162,0.34,0.46,2
9388,0.34,0.69,3
9546,0.34,0.49,3
9671,0.34,0.62,6
9697,0.34,0.52,6
9779,0.34,0.46,3
9835,0.34,0.42,5
10382,0.34,0.82,3
10470,0.34,0.69,3
5752,0.35,0.81,5
5909,0.35,0.57,3
6056,0.35,0.67,3
6077,0.35,0.54,3
6147,0.35,0.59,2
6743,0.35,0.64,2
6870,0.35,0.81,3
6926,0.35,0.54,4
7133,0.35,0.58,3
7190,0.35,0.63,3
7432,0.35,0.52,3
7626,0.35,0.4,3
7893,0.35,0.56,2
7911,0.35,0.6,5
8011,0.35,0.67,3
8030,0.35,0.37,2
8279,0.35,0.52,2
9014,0.35,0.78,4
9295,0.35,0.47,6
10118,0.35,0.71,4
10123,0.35,0.54,3
10319,0.35,0.56,3
12696,0.35,0.99,4
696,0.35,0.99,4
1163,0.35,0.8,2
2115,0.35,0.5,2
2174,0.35,0.58,6
2781,0.35,0.52,3
2858,0.35,0.8,5
3134,0.35,0.69,2
3633,0.35,0.66,2
3660,0.35,0.7,3
4025,0.35,0.41,2
4505,0.35,0.67,3
5001,0.35,1,2
